"","rf"
"index_78471",61.449966147659
"index_78472",675.91967037966
"index_78473",336.330500756103
"index_78474",601.726726265145
"index_78475",326.894857779639
"index_78476",8365.81407447071
"index_78477",4539.82366232357
"index_78478",486.539360847187
"index_78479",538.04753063487
"index_78480",462.299951580935
"index_78481",447.975900494347
"index_78482",10310.6633419173
"index_78483",431.864835863736
"index_78484",462.299951580935
"index_78485",431.864835863736
"index_78486",9878.54798398842
"index_78487",307.121766669835
"index_78488",395.781639973771
"index_78489",5574.50570042469
"index_78490",576.090598603173
"index_78491",675.91967037966
"index_78492",648.531357829742
"index_78493",675.91967037966
"index_78494",486.539360847187
"index_78495",636.796351994021
"index_78496",264.526382817778
"index_78497",7687.43713063181
"index_78498",331.201090814586
"index_78499",540.596044937162
"index_78500",447.975900494347
"index_78501",4233.08052913845
"index_78502",336.330500756103
"index_78503",6568.58983559925
"index_78504",763.878087910779
"index_78505",336.330500756103
"index_78506",585.691160734889
"index_78507",315.219275477701
"index_78508",447.975900494347
"index_78509",343.778355882837
"index_78510",538.04753063487
"index_78511",395.781639973771
"index_78512",4691.72063990424
"index_78513",583.751534495974
"index_78514",540.596044937162
"index_78515",4121.08183417452
"index_78516",540.596044937162
"index_78517",3543.83803977654
"index_78518",540.596044937162
"index_78519",331.201090814586
"index_78520",482.239536972439
"index_78521",326.894857779639
"index_78522",605.765701023438
"index_78523",326.894857779639
"index_78524",5882.86999886485
"index_78525",395.781639973771
"index_78526",10142.103520233
"index_78527",256.001835315424
"index_78528",648.531357829742
"index_78529",336.330500756103
"index_78530",265.880623649714
"index_78531",431.864835863736
"index_78532",315.219275477701
"index_78533",516.045428544628
"index_78534",6512.98257960595
"index_78535",4141.19466446578
"index_78536",486.539360847187
"index_78537",431.864835863736
"index_78538",486.539360847187
"index_78539",636.796351994021
"index_78540",315.219275477701
"index_78541",4080.86816776693
"index_78542",372.830202174384
"index_78543",486.539360847187
"index_78544",540.596044937162
"index_78545",714.679522581347
"index_78546",3777.30829935239
"index_78547",326.894857779639
"index_78548",4080.86816776693
"index_78549",264.526382817778
"index_78550",422.070370154435
"index_78551",96.7788005491122
"index_78552",256.001835315424
"index_78553",331.201090814586
"index_78554",648.531357829742
"index_78555",361.083604079974
"index_78556",264.526382817778
"index_78557",932.883512459678
"index_78558",6512.98257960595
"index_78559",4141.19466446578
"index_78560",675.91967037966
"index_78561",4539.82366232357
"index_78562",447.975900494347
"index_78563",675.91967037966
"index_78564",462.299951580935
"index_78565",145.602919871726
"index_78566",675.91967037966
"index_78567",361.083604079974
"index_78568",714.679522581347
"index_78569",462.299951580935
"index_78570",540.596044937162
"index_78571",714.4419509101
"index_78572",763.878087910779
"index_78573",1003.77058656997
"index_78574",714.679522581347
"index_78575",462.299951580935
"index_78576",431.864835863736
"index_78577",540.596044937162
"index_78578",326.894857779639
"index_78579",336.330500756103
"index_78580",675.91967037966
"index_78581",585.691160734889
"index_78582",648.531357829742
"index_78583",648.531357829742
"index_78584",361.083604079974
"index_78585",265.880623649714
"index_78586",626.088589154231
"index_78587",3777.30829935239
"index_78588",538.04753063487
"index_78589",6512.98257960595
"index_78590",482.239536972439
"index_78591",343.778355882837
"index_78592",431.18766498472
"index_78593",336.330500756103
"index_78594",372.830202174384
"index_78595",4218.13952314829
"index_78596",256.001835315424
"index_78597",431.864835863736
"index_78598",5882.86999886485
"index_78599",653.322432937004
"index_78600",4056.99151418639
"index_78601",326.894857779639
"index_78602",96.7788005491122
"index_78603",331.201090814586
"index_78604",3543.83803977654
"index_78605",326.894857779639
"index_78606",714.4419509101
"index_78607",326.894857779639
"index_78608",395.781639973771
"index_78609",601.726726265145
"index_78610",763.878087910779
"index_78611",585.691160734889
"index_78612",486.539360847187
"index_78613",265.880623649714
"index_78614",331.201090814586
"index_78615",540.596044937162
"index_78616",836.998589269401
"index_78617",145.602919871726
"index_78618",12017.154188114
"index_78619",4080.86816776693
"index_78620",714.679522581347
"index_78621",265.880623649714
"index_78622",5652.53732172634
"index_78623",326.894857779639
"index_78624",4218.13952314829
"index_78625",714.679522581347
"index_78626",4141.19466446578
"index_78627",462.299951580935
"index_78628",5247.95454082969
"index_78629",486.539360847187
"index_78630",486.539360847187
"index_78631",763.878087910779
"index_78632",4539.82366232357
"index_78633",39.6108177758617
"index_78634",265.880623649714
"index_78635",648.531357829742
"index_78636",361.083604079974
"index_78637",3543.83803977654
"index_78638",9922.88877366068
"index_78639",3843.31340490898
"index_78640",361.083604079974
"index_78641",361.083604079974
"index_78642",714.4419509101
"index_78643",566.322881802962
"index_78644",8941.81857624881
"index_78645",605.765701023438
"index_78646",4771.75548153267
"index_78647",763.878087910779
"index_78648",3777.30829935239
"index_78649",395.781639973771
"index_78650",626.088589154231
"index_78651",4771.75548153267
"index_78652",636.796351994021
"index_78653",10720.9334184726
"index_78654",372.830202174384
"index_78655",3887.88254416815
"index_78656",265.880623649714
"index_78657",422.070370154435
"index_78658",3843.31340490898
"index_78659",145.602919871726
"index_78660",538.04753063487
"index_78661",8365.81407447071
"index_78662",336.330500756103
"index_78663",431.18766498472
"index_78664",331.201090814586
"index_78665",141.372078834142
"index_78666",4233.08052913845
"index_78667",372.830202174384
"index_78668",141.372078834142
"index_78669",636.796351994021
"index_78670",626.088589154231
"index_78671",4141.19466446578
"index_78672",714.679522581347
"index_78673",331.201090814586
"index_78674",630.163506548589
"index_78675",585.691160734889
"index_78676",361.083604079974
"index_78677",4843.80610204553
"index_78678",395.781639973771
"index_78679",5574.50570042469
"index_78680",361.083604079974
"index_78681",422.070370154435
"index_78682",486.539360847187
"index_78683",307.121766669835
"index_78684",675.91967037966
"index_78685",3543.83803977654
"index_78686",4155.25586317908
"index_78687",648.531357829742
"index_78688",636.796351994021
"index_78689",264.526382817778
"index_78690",265.880623649714
"index_78691",336.330500756103
"index_78692",11541.3413557911
"index_78693",4080.86816776693
"index_78694",39.6108177758617
"index_78695",331.201090814586
"index_78696",626.088589154231
"index_78697",482.239536972439
"index_78698",395.781639973771
"index_78699",264.526382817778
"index_78700",336.330500756103
"index_78701",9878.54798398842
"index_78702",336.330500756103
"index_78703",4141.19466446578
"index_78704",538.04753063487
"index_78705",538.04753063487
"index_78706",540.596044937162
"index_78707",605.765701023438
"index_78708",5952.34143487941
"index_78709",605.765701023438
"index_78710",2990.52781895164
"index_78711",326.894857779639
"index_78712",331.201090814586
"index_78713",4141.19466446578
"index_78714",3887.88254416815
"index_78715",336.330500756103
"index_78716",431.18766498472
"index_78717",4069.24064276758
"index_78718",486.539360847187
"index_78719",462.299951580935
"index_78720",482.239536972439
"index_78721",4771.75548153267
"index_78722",919.087507902382
"index_78723",326.894857779639
"index_78724",540.596044937162
"index_78725",265.880623649714
"index_78726",447.975900494347
"index_78727",422.070370154435
"index_78728",331.201090814586
"index_78729",4539.82366232357
"index_78730",3628.41897925421
"index_78731",10283.2828013493
"index_78732",10079.1066067564
"index_78733",331.201090814586
"index_78734",372.830202174384
"index_78735",264.526382817778
"index_78736",307.121766669835
"index_78737",265.880623649714
"index_78738",648.531357829742
"index_78739",7638.61896460264
"index_78740",486.539360847187
"index_78741",9842.44915227304
"index_78742",6512.98257960595
"index_78743",4771.75548153267
"index_78744",361.083604079974
"index_78745",7638.61896460264
"index_78746",39.6108177758617
"index_78747",326.894857779639
"index_78748",4771.75548153267
"index_78749",372.830202174384
"index_78750",3543.83803977654
"index_78751",714.4419509101
"index_78752",648.531357829742
"index_78753",315.219275477701
"index_78754",648.531357829742
"index_78755",336.330500756103
"index_78756",714.679522581347
"index_78757",9842.44915227304
"index_78758",343.778355882837
"index_78759",96.7788005491122
"index_78760",3887.88254416815
"index_78761",96.7788005491122
"index_78762",265.880623649714
"index_78763",3843.31340490898
"index_78764",3887.88254416815
"index_78765",763.878087910779
"index_78766",528.377263797075
"index_78767",431.18766498472
"index_78768",315.219275477701
"index_78769",4233.08052913845
"index_78770",447.975900494347
"index_78771",714.679522581347
"index_78772",3543.83803977654
"index_78773",482.239536972439
"index_78774",395.781639973771
"index_78775",264.526382817778
"index_78776",4121.08183417452
"index_78777",763.878087910779
"index_78778",462.299951580935
"index_78779",540.596044937162
"index_78780",630.163506548589
"index_78781",675.91967037966
"index_78782",422.070370154435
"index_78783",8333.2115465582
"index_78784",395.781639973771
"index_78785",540.596044937162
"index_78786",96.7788005491122
"index_78787",326.894857779639
"index_78788",7032.40557385001
"index_78789",538.04753063487
"index_78790",9318.01502606418
"index_78791",5652.53732172634
"index_78792",372.830202174384
"index_78793",4539.82366232357
"index_78794",343.778355882837
"index_78795",482.239536972439
"index_78796",7528.70066911093
"index_78797",648.531357829742
"index_78798",10720.9334184726
"index_78799",4771.75548153267
"index_78800",96.7788005491122
"index_78801",372.830202174384
"index_78802",336.330500756103
"index_78803",714.4419509101
"index_78804",4121.08183417452
"index_78805",3887.88254416815
"index_78806",422.070370154435
"index_78807",5247.95454082969
"index_78808",336.330500756103
"index_78809",4218.13952314829
"index_78810",4771.75548153267
"index_78811",4843.80610204553
"index_78812",39.6108177758617
"index_78813",5882.86999886485
"index_78814",576.090598603173
"index_78815",326.894857779639
"index_78816",372.830202174384
"index_78817",636.796351994021
"index_78818",482.239536972439
"index_78819",5574.50570042469
"index_78820",4218.13952314829
"index_78821",482.239536972439
"index_78822",1003.77058656997
"index_78823",145.602919871726
"index_78824",8157.60452469016
"index_78825",315.219275477701
"index_78826",96.7788005491122
"index_78827",462.299951580935
"index_78828",5882.86999886485
"index_78829",361.083604079974
"index_78830",431.864835863736
"index_78831",763.878087910779
"index_78832",336.330500756103
"index_78833",331.201090814586
"index_78834",675.91967037966
"index_78835",395.781639973771
"index_78836",431.864835863736
"index_78837",336.330500756103
"index_78838",331.201090814586
"index_78839",4993.75013808302
"index_78840",8157.60452469016
"index_78841",482.239536972439
"index_78842",11541.3413557911
"index_78843",256.001835315424
"index_78844",540.596044937162
"index_78845",763.878087910779
"index_78846",540.596044937162
"index_78847",395.781639973771
"index_78848",315.219275477701
"index_78849",5247.95454082969
"index_78850",3843.31340490898
"index_78851",714.679522581347
"index_78852",307.121766669835
"index_78853",482.239536972439
"index_78854",4771.75548153267
"index_78855",361.083604079974
"index_78856",4539.82366232357
"index_78857",8941.81857624881
"index_78858",626.088589154231
"index_78859",39.6108177758617
"index_78860",516.045428544628
"index_78861",422.070370154435
"index_78862",96.7788005491122
"index_78863",4539.82366232357
"index_78864",265.880623649714
"index_78865",626.088589154231
"index_78866",336.330500756103
"index_78867",256.001835315424
"index_78868",96.7788005491122
"index_78869",315.219275477701
"index_78870",447.975900494347
"index_78871",3832.48417431998
"index_78872",486.539360847187
"index_78873",336.330500756103
"index_78874",482.239536972439
"index_78875",2990.52781895164
