"","rf"
"87965","false"
"87966","false"
"87967","false"
"87968","true"
"87969","false"
"87970","false"
"87971","false"
"87972","false"
"87973","false"
"87974","false"
"87975","false"
"87976","false"
"87977","false"
"87978","false"
"87979","false"
"87980","false"
"87981","false"
"87982","false"
"87983","false"
"87984","false"
"87985","false"
"87986","false"
"87987","true"
"87988","true"
"87989","false"
"87990","false"
"87991","false"
"87992","false"
"87993","false"
"87994","false"
"87995","true"
"87996","false"
"87997","false"
"87998","false"
"87999","true"
"88000","true"
"88001","false"
"88002","false"
"88003","false"
"88004","false"
"88005","false"
"88006","false"
"88007","false"
"88008","false"
"88009","false"
"88010","false"
"88011","false"
"88012","false"
"88013","false"
"88014","false"
"88015","false"
"88016","false"
"88017","true"
"88018","false"
"88019","false"
"88020","false"
"88021","false"
"88022","false"
"88023","false"
"88024","true"
"88025","false"
"88026","false"
"88027","false"
"88028","false"
"88029","false"
"88030","false"
"88031","false"
"88032","false"
"88033","false"
"88034","false"
"88035","false"
"88036","false"
"88037","false"
"88038","true"
"88039","false"
"88040","false"
"88041","false"
"88042","true"
"88043","false"
"88044","true"
"88045","false"
"88046","false"
"88047","false"
"88048","false"
"88049","false"
"88050","false"
"88051","false"
"88052","false"
"88053","false"
"88054","false"
"88055","true"
"88056","true"
"88057","true"
"88058","false"
"88059","false"
"88060","false"
"88061","false"
"88062","false"
"88063","false"
"88064","false"
"88065","false"
"88066","false"
"88067","false"
"88068","false"
"88069","false"
"88070","true"
"88071","false"
"88072","false"
"88073","true"
"88074","true"
"88075","false"
"88076","false"
"88077","false"
"88078","false"
"88079","false"
"88080","false"
"88081","false"
"88082","false"
"88083","true"
"88084","false"
"88085","false"
"88086","false"
"88087","false"
"88088","false"
"88089","false"
"88090","false"
"88091","false"
"88092","false"
"88093","false"
"88094","false"
"88095","false"
"88096","false"
"88097","false"
"88098","false"
"88099","false"
"88100","false"
"88101","false"
"88102","false"
"88103","false"
"88104","false"
"88105","false"
"88106","false"
"88107","false"
"88108","false"
"88109","false"
"88110","false"
"88111","false"
"88112","true"
"88113","false"
"88114","false"
"88115","false"
"88116","false"
"88117","false"
"88118","true"
"88119","false"
"88120","true"
"88121","true"
"88122","false"
"88123","false"
"88124","false"
"88125","false"
"88126","false"
"88127","false"
"88128","false"
"88129","true"
"88130","false"
"88131","false"
"88132","false"
"88133","false"
"88134","false"
"88135","false"
"88136","false"
"88137","false"
"88138","false"
"88139","false"
"88140","false"
"88141","false"
"88142","true"
"88143","false"
"88144","false"
"88145","false"
"88146","false"
"88147","false"
"88148","false"
"88149","false"
"88150","false"
"88151","false"
"88152","false"
"88153","false"
"88154","false"
"88155","false"
"88156","false"
"88157","false"
"88158","false"
"88159","false"
"88160","false"
"88161","false"
"88162","false"
"88163","true"
"88164","false"
"88165","false"
"88166","false"
"88167","false"
"88168","false"
"88169","false"
"88170","true"
"88171","false"
"88172","false"
"88173","false"
"88174","false"
"88175","false"
"88176","false"
"88177","false"
"88178","true"
"88179","false"
"88180","true"
"88181","false"
"88182","false"
"88183","false"
"88184","true"
"88185","false"
"88186","false"
"88187","false"
"88188","false"
"88189","false"
"88190","false"
"88191","true"
"88192","false"
"88193","false"
"88194","false"
"88195","false"
"88196","false"
"88197","false"
"88198","false"
"88199","false"
"88200","false"
"88201","true"
"88202","false"
"88203","false"
"88204","true"
"88205","false"
"88206","false"
"88207","false"
"88208","true"
"88209","true"
"88210","false"
"88211","true"
"88212","false"
"88213","false"
"88214","true"
"88215","false"
"88216","true"
"88217","true"
"88218","false"
"88219","false"
"88220","false"
"88221","false"
"88222","false"
"88223","false"
"88224","true"
"88225","false"
"88226","false"
"88227","false"
"88228","false"
"88229","false"
"88230","false"
"88231","false"
"88232","false"
"88233","false"
"88234","true"
"88235","false"
"88236","false"
"88237","true"
"88238","false"
"88239","false"
"88240","false"
"88241","false"
"88242","false"
"88243","false"
"88244","false"
"88245","true"
"88246","false"
"88247","false"
"88248","false"
"88249","true"
"88250","false"
"88251","false"
"88252","false"
"88253","false"
"88254","false"
"88255","false"
"88256","false"
"88257","false"
"88258","false"
"88259","false"
"88260","false"
"88261","false"
"88262","false"
"88263","false"
"88264","false"
"88265","false"
"88266","false"
"88267","false"
"88268","false"
"88269","true"
"88270","true"
"88271","false"
"88272","false"
"88273","true"
"88274","false"
"88275","false"
"88276","false"
"88277","false"
"88278","false"
"88279","false"
"88280","false"
"88281","false"
"88282","true"
"88283","false"
"88284","false"
"88285","false"
"88286","false"
"88287","false"
"88288","false"
"88289","false"
"88290","true"
"88291","true"
"88292","false"
"88293","false"
"88294","false"
"88295","false"
"88296","false"
"88297","false"
"88298","false"
"88299","true"
"88300","false"
"88301","false"
"88302","false"
"88303","false"
"88304","false"
"88305","false"
"88306","false"
"88307","true"
"88308","false"
"88309","true"
"88310","true"
"88311","false"
"88312","false"
"88313","false"
"88314","false"
"88315","true"
"88316","false"
"88317","false"
"88318","false"
"88319","false"
"88320","true"
"88321","false"
"88322","false"
"88323","false"
"88324","false"
"88325","false"
"88326","false"
"88327","false"
"88328","true"
"88329","false"
"88330","false"
"88331","false"
"88332","false"
"88333","false"
"88334","true"
"88335","true"
"88336","true"
"88337","false"
"88338","false"
"88339","false"
"88340","true"
"88341","false"
"88342","false"
"88343","false"
"88344","true"
"88345","true"
"88346","false"
"88347","true"
"88348","false"
"88349","false"
"88350","false"
"88351","false"
"88352","true"
"88353","false"
"88354","false"
"88355","false"
"88356","false"
"88357","false"
"88358","false"
"88359","true"
"88360","true"
"88361","false"
"88362","false"
"88363","false"
"88364","true"
"88365","false"
"88366","false"
"88367","true"
"88368","false"
"88369","true"
"88370","false"
"88371","true"
"88372","true"
"88373","false"
"88374","false"
"88375","false"
"88376","true"
"88377","false"
"88378","false"
"88379","false"
"88380","false"
"88381","true"
"88382","false"
"88383","true"
"88384","false"
"88385","false"
"88386","false"
"88387","false"
"88388","false"
"88389","true"
"88390","false"
"88391","false"
"88392","true"
"88393","false"
"88394","true"
"88395","false"
"88396","false"
"88397","false"
"88398","false"
"88399","false"
"88400","false"
"88401","false"
"88402","false"
"88403","false"
"88404","false"
"88405","false"
"88406","false"
"88407","false"
"88408","false"
"88409","false"
"88410","false"
"88411","false"
"88412","true"
"88413","false"
"88414","false"
"88415","false"
"88416","false"
"88417","false"
"88418","true"
"88419","false"
"88420","true"
"88421","false"
"88422","false"
"88423","true"
"88424","false"
"88425","false"
"88426","true"
"88427","true"
"88428","false"
"88429","false"
"88430","false"
"88431","false"
"88432","false"
"88433","true"
"88434","false"
"88435","true"
"88436","false"
"88437","true"
"88438","false"
"88439","false"
"88440","false"
"88441","true"
"88442","false"
"88443","false"
"88444","false"
"88445","false"
"88446","false"
"88447","true"
"88448","false"
"88449","false"
"88450","false"
"88451","false"
"88452","false"
"88453","true"
"88454","false"
"88455","true"
"88456","false"
"88457","false"
"88458","true"
"88459","false"
"88460","false"
"88461","true"
"88462","true"
"88463","false"
"88464","false"
"88465","false"
"88466","false"
"88467","false"
"88468","false"
"88469","false"
"88470","true"
"88471","true"
"88472","false"
"88473","false"
"88474","true"
"88475","false"
"88476","false"
"88477","false"
"88478","false"
"88479","false"
"88480","false"
"88481","true"
"88482","false"
"88483","false"
"88484","false"
"88485","false"
"88486","true"
"88487","false"
"88488","false"
"88489","false"
"88490","false"
"88491","false"
"88492","false"
"88493","false"
"88494","false"
"88495","false"
"88496","true"
"88497","false"
"88498","true"
"88499","false"
"88500","false"
"88501","false"
"88502","false"
"88503","false"
"88504","false"
"88505","false"
"88506","false"
"88507","false"
"88508","false"
"88509","false"
"88510","false"
"88511","false"
"88512","true"
"88513","false"
"88514","false"
"88515","false"
"88516","false"
"88517","true"
"88518","true"
"88519","false"
"88520","false"
"88521","false"
"88522","false"
"88523","false"
"88524","false"
"88525","false"
"88526","false"
"88527","false"
"88528","false"
"88529","false"
"88530","false"
"88531","false"
"88532","false"
"88533","false"
"88534","true"
"88535","false"
"88536","false"
"88537","false"
"88538","false"
"88539","false"
"88540","false"
"88541","true"
"88542","false"
"88543","false"
"88544","false"
"88545","true"
"88546","false"
"88547","false"
"88548","false"
"88549","false"
"88550","false"
"88551","false"
"88552","false"
"88553","false"
"88554","false"
"88555","false"
"88556","false"
"88557","true"
"88558","false"
"88559","true"
"88560","false"
"88561","false"
"88562","false"
"88563","true"
"88564","false"
"88565","false"
"88566","false"
"88567","false"
"88568","true"
"88569","false"
"88570","false"
"88571","false"
"88572","false"
"88573","false"
"88574","false"
"88575","false"
"88576","false"
"88577","false"
"88578","false"
"88579","false"
"88580","false"
"88581","false"
"88582","false"
"88583","false"
"88584","true"
"88585","false"
"88586","false"
"88587","false"
"88588","true"
"88589","false"
"88590","true"
"88591","false"
"88592","false"
"88593","false"
"88594","false"
"88595","false"
"88596","false"
"88597","false"
"88598","true"
"88599","false"
"88600","true"
"88601","false"
"88602","false"
"88603","false"
"88604","false"
"88605","true"
"88606","false"
"88607","false"
"88608","false"
"88609","false"
"88610","false"
"88611","false"
"88612","false"
"88613","false"
"88614","true"
"88615","false"
"88616","false"
"88617","false"
"88618","true"
"88619","false"
"88620","true"
"88621","true"
"88622","false"
"88623","true"
"88624","false"
"88625","false"
"88626","false"
"88627","false"
"88628","false"
"88629","false"
"88630","false"
"88631","false"
"88632","false"
"88633","false"
"88634","false"
"88635","false"
"88636","false"
"88637","false"
"88638","false"
"88639","true"
"88640","true"
"88641","true"
"88642","true"
"88643","false"
"88644","false"
"88645","false"
"88646","false"
"88647","false"
"88648","false"
"88649","false"
"88650","false"
"88651","false"
"88652","false"
"88653","false"
"88654","false"
"88655","false"
"88656","false"
"88657","false"
"88658","false"
"88659","false"
"88660","false"
"88661","false"
"88662","false"
"88663","false"
"88664","false"
"88665","true"
"88666","false"
"88667","false"
"88668","false"
"88669","false"
"88670","false"
"88671","false"
"88672","true"
"88673","false"
"88674","false"
"88675","false"
"88676","true"
"88677","false"
"88678","false"
"88679","true"
"88680","false"
"88681","false"
"88682","false"
"88683","false"
"88684","false"
"88685","false"
"88686","false"
"88687","false"
"88688","false"
"88689","true"
"88690","false"
"88691","false"
"88692","false"
"88693","false"
"88694","false"
"88695","false"
"88696","false"
"88697","true"
"88698","true"
"88699","false"
"88700","false"
"88701","false"
"88702","false"
"88703","false"
"88704","false"
"88705","false"
"88706","true"
"88707","false"
"88708","false"
"88709","false"
"88710","false"
"88711","false"
"88712","false"
"88713","false"
"88714","true"
"88715","false"
"88716","true"
"88717","false"
"88718","false"
"88719","true"
"88720","false"
"88721","false"
"88722","false"
"88723","false"
"88724","false"
"88725","false"
"88726","true"
"88727","false"
"88728","false"
"88729","true"
"88730","false"
"88731","false"
"88732","true"
"88733","false"
"88734","false"
"88735","false"
"88736","false"
"88737","true"
"88738","true"
"88739","false"
"88740","false"
"88741","false"
"88742","false"
"88743","false"
"88744","false"
"88745","false"
"88746","false"
"88747","false"
"88748","false"
"88749","false"
"88750","false"
"88751","true"
"88752","false"
"88753","false"
"88754","false"
"88755","false"
"88756","false"
"88757","true"
"88758","true"
"88759","false"
"88760","false"
"88761","false"
"88762","false"
"88763","false"
"88764","false"
"88765","false"
"88766","false"
"88767","false"
"88768","false"
"88769","false"
"88770","false"
"88771","false"
"88772","false"
"88773","false"
"88774","false"
"88775","true"
"88776","false"
"88777","false"
"88778","true"
"88779","false"
"88780","false"
"88781","false"
"88782","false"
"88783","true"
"88784","true"
"88785","true"
"88786","false"
"88787","true"
"88788","true"
"88789","false"
"88790","false"
"88791","true"
"88792","true"
"88793","false"
"88794","true"
"88795","false"
"88796","false"
"88797","false"
"88798","false"
"88799","true"
"88800","true"
"88801","false"
"88802","false"
"88803","false"
"88804","false"
"88805","false"
"88806","true"
"88807","false"
"88808","false"
"88809","false"
"88810","false"
